Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
72205.98828,0.053123641,-0.694854702,-122.383905
72832.95152,0.054453896,-0.697839855,-123.5194989
73465.35867,0.054967555,-0.698653821,-124.671948
74103.25701,0.057300199,-0.700419618,-125.8297285
74746.6942,0.052116928,-0.702124663,-126.9717792
75395.71834,0.044321102,-0.703866922,-128.1045526
76050.37795,0.055358527,-0.704627789,-129.2379076
76710.72196,0.057435682,-0.707217634,-130.3627359
77376.79972,0.056952087,-0.708487047,-131.4914825
78048.66102,0.059052482,-0.711298147,-132.6101085
78726.35608,0.056399696,-0.712619022,-133.7452334
79409.93555,0.046298737,-0.715723641,-134.8476265
80099.45053,0.058313801,-0.717347898,-135.9635974
80794.95256,0.058524075,-0.718960869,-137.0771589
81496.49362,0.060001387,-0.720486193,-138.1766513
82204.12615,0.060110534,-0.719258009,-139.2825142
82917.90303,0.057269747,-0.721997178,-140.3834113
83637.87763,0.052928664,-0.725031936,-141.4786572
84364.10375,0.061792768,-0.72887663,-142.5653985
85096.63568,0.061335209,-0.728616484,-143.6699555
85835.52818,0.062384869,-0.733744345,-144.7472408
86580.83646,0.062932762,-0.732497285,-145.8298798
87332.61624,0.052741832,-0.735125433,-146.906403
88090.92371,0.06260887,-0.740525468,-148.0014526
88855.81555,0.065107135,-0.741881151,-149.0741776
89627.34893,0.064408463,-0.744929889,-150.1423252
90405.58152,0.06558731,-0.747334067,-151.2169979
91190.57149,0.058845084,-0.75060538,-152.2905844
91982.37751,0.063252055,-0.75451067,-153.3678485
92781.05877,0.066033126,-0.755175798,-154.424577
93586.67496,0.064232175,-0.758063539,-155.485668
94399.28631,0.064358967,-0.761458012,-156.5524848
95218.95354,0.063197592,-0.765146513,-157.5921922
96045.73793,0.063704974,-0.767776023,-158.6708306
96879.70127,0.066549752,-0.771894209,-159.7349062
97720.9059,0.067743912,-0.773486785,-160.7790551
